Year,Month,Temp mean,GHI mean,PV kWh/month,lat,lon
1998,1,15.380376344086022,219.26209677419354,61.09112016666667,22.6550,-104.0000
1998,2,14.53422619047619,264.3184523809524,65.66029957333333,22.6550,-104.0000
1998,3,17.966397849462364,303.2258064516129,81.18499865333334,22.6550,-104.0000
1998,4,21.1625,348.8930555555556,88.14996102,22.6550,-104.0000
1998,5,25.981182795698924,338.2096774193548,86.36916246666667,22.6550,-104.0000
1998,6,26.615277777777777,308.28333333333336,77.60524069333334,22.6550,-104.0000
1998,7,24.791666666666668,287.5698924731183,76.16313868,22.6550,-104.0000
1998,8,23.655913978494624,270.8709677419355,72.48140488000001,22.6550,-104.0000
1998,9,23.27638888888889,231.81527777777777,60.699003753333336,22.6550,-104.0000
1998,10,21.440860215053764,225.69220430107526,61.76493524666667,22.6550,-104.0000
1998,11,19.430555555555557,217.625,58.00895818666667,22.6550,-104.0000
1998,12,17.443548387096776,202.93010752688173,56.51609249333333,22.6550,-104.0000
1999,1,15.619623655913978,222.78091397849462,61.77915183333334,22.6550,-104.0000
1999,2,18.763392857142858,241.7797619047619,59.265036773333335,22.6550,-104.0000
1999,3,19.752688172043012,298.0470430107527,79.54440032666668,22.6550,-104.0000
1999,4,22.85972222222222,318.2347222222222,80.61633302000001,22.6550,-104.0000
1999,5,24.379032258064516,334.7903225806452,86.66405116000001,22.6550,-104.0000
1999,6,25.51527777777778,295.48333333333335,75.06218188,22.6550,-104.0000
1999,7,23.70967741935484,273.27284946236557,72.95999027333335,22.6550,-104.0000
1999,8,23.938172043010752,269.88440860215053,71.98718329333335,22.6550,-104.0000
1999,9,23.293055555555554,262.6097222222222,67.84674408666667,22.6550,-104.0000
1999,10,21.552419354838708,245.16801075268816,66.2472711,22.6550,-104.0000
1999,11,17.980555555555554,230.9,61.22723618666667,22.6550,-104.0000
1999,12,15.82258064516129,202.59543010752688,56.724448593333335,22.6550,-104.0000
2000,1,17.583333333333332,220.96102150537635,60.65626750000001,22.6550,-104.0000
2000,2,18.90327380952381,252.85863095238096,61.661026140000004,22.6550,-104.0000
2000,3,19.982526881720432,290.28494623655916,77.40801790666667,22.6550,-104.0000
2000,4,23.279166666666665,320.90555555555557,80.88475765333334,22.6550,-104.0000
2000,5,25.202956989247312,311.98790322580646,81.0175001,22.6550,-104.0000
2000,6,24.377777777777776,278.16527777777776,71.72881315333333,22.6550,-104.0000
2000,7,24.158602150537636,292.4543010752688,77.67872449333333,22.6550,-104.0000
2000,8,23.361559139784948,275.97715053763443,73.77961334,22.6550,-104.0000
2000,9,23.559722222222224,258.45,66.86179754666666,22.6550,-104.0000
2000,10,21.629032258064516,230.3494623655914,62.54655204000001,22.6550,-104.0000
2000,11,18.602777777777778,203.13888888888889,54.52505657333334,22.6550,-104.0000
2000,12,17.387096774193548,190.31048387096774,52.926565073333336,22.6550,-104.0000
2001,1,16.952956989247312,196.3481182795699,54.947853166666675,22.6550,-104.0000
2001,2,18.988095238095237,243.49107142857142,59.80850769333334,22.6550,-104.0000
2001,3,18.21505376344086,296.4717741935484,79.50599328666667,22.6550,-104.0000
2001,4,23.752777777777776,317.67083333333335,79.88605319333334,22.6550,-104.0000
2001,5,25.129032258064516,306.11021505376345,79.8418982,22.6550,-104.0000
2001,6,24.85,286.13055555555553,73.22779122666668,22.6550,-104.0000
2001,7,24.15994623655914,282.36559139784947,75.17810317333334,22.6550,-104.0000
2001,8,24.025537634408604,274.4543010752688,73.30428846666666,22.6550,-104.0000
2001,9,23.09861111111111,236.78333333333333,61.84768388,22.6550,-104.0000
2001,10,20.81451612903226,248.31317204301075,67.21316284666668,22.6550,-104.0000
2001,11,18.051388888888887,220.65277777777777,59.04320930666667,22.6550,-104.0000
2001,12,16.946236559139784,180.36021505376345,50.685174053333334,22.6550,-104.0000
