Year,Month,Temp mean,GHI mean,PV kWh/month,lat,lon
1998,1,10.424731182795698,225.0,64.20716921333334,22.2500,-104.0000
1998,2,9.508928571428571,266.6845238095238,67.89149152,22.2500,-104.0000
1998,3,12.939516129032258,311.3266129032258,85.44985126,22.2500,-104.0000
1998,4,15.955555555555556,355.2875,92.17951522000001,22.2500,-104.0000
1998,5,20.155913978494624,347.33870967741933,91.40109665333335,22.2500,-104.0000
1998,6,20.7375,287.90972222222223,75.27918260666667,22.2500,-104.0000
1998,7,18.99462365591398,266.5779569892473,73.37702504,22.2500,-104.0000
1998,8,18.001344086021504,255.28494623655914,70.88731681333334,22.2500,-104.0000
1998,9,17.738888888888887,215.2513888888889,58.42952720666667,22.2500,-104.0000
1998,10,15.993279569892474,215.78091397849462,61.05991779333333,22.2500,-104.0000
1998,11,14.180555555555555,222.0861111111111,60.84481146666667,22.2500,-104.0000
1998,12,12.245967741935484,210.33064516129033,60.06196229333334,22.2500,-104.0000
1999,1,10.608870967741936,231.19220430107526,65.62826264666667,22.2500,-104.0000
1999,2,13.546130952380953,248.61904761904762,62.479751719999996,22.2500,-104.0000
1999,3,14.708333333333334,304.88844086021504,83.31746707333335,22.2500,-104.0000
1999,4,17.48611111111111,322.47777777777776,83.93805196,22.2500,-104.0000
1999,5,18.971774193548388,341.6639784946237,90.94757976000001,22.2500,-104.0000
1999,6,19.9125,282.9972222222222,74.42427288,22.2500,-104.0000
1999,7,17.946236559139784,261.83870967741933,72.65361997333333,22.2500,-104.0000
1999,8,18.21505376344086,259.0860215053763,71.64879877333334,22.2500,-104.0000
1999,9,17.62638888888889,249.45138888888889,66.73819475333333,22.2500,-104.0000
1999,10,16.146505376344088,247.8534946236559,69.06799226000001,22.2500,-104.0000
1999,11,12.808333333333334,233.67083333333332,63.66852020666667,22.2500,-104.0000
1999,12,10.836021505376344,208.17741935483872,59.71167497333334,22.2500,-104.0000
2000,1,12.35483870967742,227.16935483870967,63.96543510666667,22.2500,-104.0000
2000,2,13.739583333333334,259.2113095238095,64.81819896,22.2500,-104.0000
2000,3,14.772849462365592,301.1747311827957,82.26298118666668,22.2500,-104.0000
2000,4,17.870833333333334,330.29305555555555,85.46687240666668,22.2500,-104.0000
2000,5,19.55510752688172,310.3467741935484,83.04588842666666,22.2500,-104.0000
2000,6,18.831944444444446,257.7888888888889,68.88565552,22.2500,-104.0000
2000,7,18.282258064516128,286.8360215053763,78.99458978666667,22.2500,-104.0000
2000,8,17.702956989247312,264.4126344086022,73.37064039333333,22.2500,-104.0000
2000,9,17.927777777777777,249.15416666666667,66.76670494000001,22.2500,-104.0000
2000,10,16.21505376344086,227.93548387096774,63.860730653333334,22.2500,-104.0000
2000,11,13.494444444444444,205.3375,56.54633322,22.2500,-104.0000
2000,12,12.30241935483871,191.28763440860214,54.55555896,22.2500,-104.0000
2001,1,11.938172043010752,200.51747311827958,57.422394606666664,22.2500,-104.0000
2001,2,14.013392857142858,252.19791666666666,63.44427835333334,22.2500,-104.0000
2001,3,13.049731182795698,300.3266129032258,82.63614428666668,22.2500,-104.0000
2001,4,18.120833333333334,327.16527777777776,84.56388939333334,22.2500,-104.0000
2001,5,19.826612903225808,297.52150537634407,80.05314390666668,22.2500,-104.0000
2001,6,19.07777777777778,266.68055555555554,70.97297297333333,22.2500,-104.0000
2001,7,18.196236559139784,268.03360215053766,74.33976410000001,22.2500,-104.0000
2001,8,18.211021505376344,269.3024193548387,74.48492852666666,22.2500,-104.0000
2001,9,17.4875,226.29722222222222,61.33194286666667,22.2500,-104.0000
2001,10,15.279569892473118,247.88575268817203,69.19095762,22.2500,-104.0000
2001,11,12.818055555555556,221.0986111111111,60.75248291333334,22.2500,-104.0000
2001,12,11.995967741935484,184.76209677419354,53.196175153333336,22.2500,-104.0000
2002,1,11.470430107526882,225.17069892473117,63.79302314,22.2500,-104.0000
2002,2,12.275297619047619,241.04613095238096,61.12919239333334,22.2500,-104.0000
2002,3,15.129032258064516,300.26209677419354,82.07502003333333,22.2500,-104.0000
2002,4,18.70138888888889,315.8652777777778,82.05429403333335,22.2500,-104.0000
2002,5,20.928763440860216,312.2903225806452,83.07780564000001,22.2500,-104.0000
2002,6,20.479166666666668,280.8541666666667,73.34692208666668,22.2500,-104.0000
2002,7,18.491935483870968,251.43548387096774,69.74488724,22.2500,-104.0000
2002,8,18.228494623655912,275.4569892473118,75.97260073333334,22.2500,-104.0000
2002,9,17.331944444444446,233.4777777777778,63.23987528000001,22.2500,-104.0000
2002,10,16.181451612903224,224.2284946236559,63.014428373333345,22.2500,-104.0000
2002,11,12.731944444444444,203.225,56.25715818666667,22.2500,-104.0000
2002,12,10.536290322580646,193.13172043010752,55.84617680000001,22.2500,-104.0000
