Year,Month,Temp mean,GHI mean,PV kWh/month,lat,lon
1998,1,10.225806451612904,210.09139784946237,60.144821746666665,25.4000,-104.0000
1998,2,10.373511904761905,255.99553571428572,65.32920251333333,25.4000,-104.0000
1998,3,13.969086021505376,303.3319892473118,83.25642915333333,25.4000,-104.0000
1998,4,18.852777777777778,336.6152777777778,86.78576728666667,25.4000,-104.0000
1998,5,24.486559139784948,348.18682795698925,90.23034163333334,25.4000,-104.0000
1998,6,26.2125,332.96944444444443,83.90737428,25.4000,-104.0000
1998,7,25.073924731182796,321.5443548387097,84.62702963333334,25.4000,-104.0000
1998,8,22.388440860215052,302.56182795698925,81.10192278666668,25.4000,-104.0000
1998,9,21.01527777777778,251.9625,66.34355207333334,25.4000,-104.0000
1998,10,18.838709677419356,246.77956989247312,67.96617746666668,25.4000,-104.0000
1998,11,15.581944444444444,211.59444444444443,57.44799152,25.4000,-104.0000
1998,12,11.615591397849462,191.11559139784947,54.79793201333334,25.4000,-104.0000
1999,1,10.518817204301076,217.1747311827957,61.84496660000001,25.4000,-104.0000
1999,2,14.635416666666666,242.39136904761904,60.86730871333334,25.4000,-104.0000
1999,3,16.565860215053764,294.6518817204301,80.04529160666667,25.4000,-104.0000
1999,4,20.98472222222222,318.3041666666667,81.66201244666667,25.4000,-104.0000
1999,5,23.353494623655912,353.5766129032258,92.26812346,25.4000,-104.0000
1999,6,23.758333333333333,316.5986111111111,81.32182866,25.4000,-104.0000
1999,7,22.833333333333332,321.4475806451613,85.68699826000001,25.4000,-104.0000
1999,8,23.594086021505376,311.1733870967742,82.42049210000002,25.4000,-104.0000
1999,9,21.87361111111111,269.7013888888889,70.23502274,25.4000,-104.0000
1999,10,17.15456989247312,255.252688172043,70.41768173333335,25.4000,-104.0000
1999,11,13.431944444444444,221.86111111111111,60.6568008,25.4000,-104.0000
1999,12,9.35483870967742,189.69758064516128,54.96238567333334,25.4000,-104.0000
2000,1,12.5,208.44892473118279,59.026518960000004,25.4000,-104.0000
